Receipt ID,Date,Amount,Recurring Total Months,Recurrence Number,Recipient,Fundraising Page,Fundraising Partner,Reference Code 2,Reference Code,Donor First Name,Donor Last Name,Donor Addr1,Donor Addr2,Donor City,Donor State,Donor ZIP,Donor Country,Donor Occupation,Donor Employer,Donor Email,Donor Phone,New Express Signup,Comments,Check Number,Check Date,Employer Addr1,Employer Addr2,Employer City,Employer State,Employer ZIP,Employer Country,Donor ID,Fundraiser ID,Fundcandidateiser Recipient ID,Fundraiser Contact Email,Fundraiser Contact First Name,Fundraiser Contact Last Name,Partner ID,Partner Contact Email,Partner Contact First Name,Partner Contact Last Name,Reserved,Lineitem ID,AB Test Name,AB Variation,Recipient Committee,Recipient ID,Recipient Gov ID,Recipient Election,Reserved,Payment ID,Payment Date,Disbursement ID,Disbursement Date,Recovery ID,Recovery Date,Refund ID,Refund Date,Fee,Recur Weekly,ActBlue Express Lane,Reserved,Card Type,Reserved,Reserved,Reserved,Reserved,Mobile,Recurring Upsell Shown,Recurring Upsell Succeeded,Double Down,Smart Recurring,Monthly Recurring Amount,Apple Pay,Card Replaced by Account Updater,ActBlue Express Donor,Custom Field 1 Label,Custom Field 1 Value,Donor US Passport Number,Text Message Opt In,Gift Identifier,Gift Declined,Shipping Addr1,Shipping City,Shipping State,Shipping Zip,Shipping Country,Weekly Recurring Amount,Smart Boost Amount,Smart Boost Shown
AB195021880,2021-04-14 12:46:55,20.22,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-program-Launch_listr_em001,Barbara,Hoffman,4933 East 22nd Avenue,,Denver,CO,80207,United States,Not Employed,Not Employed,,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_progcandidatem_202104_ea_launch,,,,,,,,,384967165,,,Example Candidate for Congress,115876,C00776658,,f,236694540,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.8,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195021957,2021-04-14 12:48:01,3,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Anthony,Lamonte,9 Villa Ln,,Smithtown,NY,11787,United States,Car sales,Huntington Honda,pretend384967274@example.com,,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384967274,,,Example Candidate for Congress,115876,C00776658,,f,236694621,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.12,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195022143,2021-04-14 12:50:41,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_1401462_BVBPCh,em20210414-17198-el,Jeremy,Stone,7400B Pusan Ct,,Fort Stewart,GA,31315,United States,Cyber security specialist,Us army,pretend384967527@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384967527,,,Example Candidate for Congress,115876,C00776658,,f,236694799,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,t,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195022027,2021-04-14 12:52:04,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-jcbn-Launch_listr-em001,Donyale,Nao,3614 Faris Drive #19,,Los Angeles,CA,90034,United States,Web Developer,Quigley Simpson,,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_jcbn_202104_ea_launch,,,,,,,,,384967375,,,Example Candidate for Congress,115876,C00776658,,f,236694879,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195022310,2021-04-14 12:53:23,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-jcbn-Launch_listr-em001,Colin,Campbell,5439 Merrimac Ave,,Dallas,TX,75206,United States,Not Employed,Not Employed,,9144772818,t,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_jcbn_202104_ea_launch,,,,,,,,,384967746,,,Example Candidate for Congress,115876,C00776658,,f,236694971,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195022358,2021-04-14 12:53:56,4,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Anna,Zeman,1257 Alford Road,,Haines City,FL,33844,United States,Not Employed,Not Employed,pretend384967813@example.com,,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384967813,,,Example Candidate for Congress,115876,C00776658,,f,236695022,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.16,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195022396,2021-04-14 12:54:30,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_106137_Qg0ApI,em20210414-17198,Mike,Budd,2047 Newcastle C,,Boca Raton,FL,33434,United States,Not Employed,Not Employed,pretend384967864@example.com,,,,400284813,2021-04-18,,,Boca Raton,FL,33431,United States,,,org-20210414-candidate-1,,,,,,,,,384967864,,,Example Candidate for Congress,115876,C00776658,,f,236695051,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195022409,2021-04-14 12:54:48,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Craig,Birckhead-Morton,108 North Ross Street,,Snow Hill,MD,21863,United States,Not Employed,Not Employed,pretend384967882@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384967882,,,Example Candidate for Congress,115876,C00776658,,f,236695081,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195022446,2021-04-14 12:55:14,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_24946_wCQc01,em20210414-17198,Ward,Pincus,PO Box 28,,Shokan,NY,12481,United States,Copywriter,Self,pretend384967929@example.com,9144772818,,,400284813,2021-04-18,,,,,,United States,,,org-20210414-candidate-1,,,,,,,,,384967929,,,Example Candidate for Congress,115876,C00776658,,f,236695114,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,,t,,,,,,t,,,,,unknown,,,,,,,,,,
AB195022462,2021-04-14 12:55:24,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,banner,Douglas,Foote,2501 Porter St NW #709,,Washington,DC,20008,United States,Owner,Footprint Campaigns,pretend384967948@example.com,9144772818,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384967948,,,Example Candidate for Congress,115876,C00776658,,f,236695131,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195022489,2021-04-14 12:55:50,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Donald,Evans,6332 E. Winchcomb,,Scottsdale,AZ,85254,United States,Not Employed,Not Employed,,9144772818,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384967986,,,Example Candidate for Congress,115876,C00776658,,f,236695164,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195022506,2021-04-14 12:56:20,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-program-Launch_listr_em001,Aniqa,Rahman,107-64 Spa Place,,Jamaica,NY,11435,United States,Not Employed,Not Employed,pretend384968009@example.com,,t,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_progcandidatem_202104_ea_launch,,,,,,,,,384968009,,,Example Candidate for Congress,115876,C00776658,,f,236695190,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,VISA,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195022666,2021-04-14 12:58:15,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-ITT-Launch_listr-em001,Robert,Wolfreys,PO Box 51 933 Stevens Rd,,Bridgewater Corners,VT,5035,United States,Not Employed,Not Employed,pretend384968229@example.com,9144772818,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_itt_202104_ea_launch,,,,,,,,,384968229,,,Example Candidate for Congress,115876,C00776658,,f,236695344,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,MasterCard,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195022949,2021-04-14 13:02:12,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-jcbn-Launch_listr-em001,Justine,McCabe PhD,88 Cherniske Road,,New Milford,CT,6776,United States,Clinical Psychologist,sel-employed private practice of clinical psychology,pretend384968584@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_jcbn_202104_ea_launch,,,,,,,,,384968584,,,Example Candidate for Congress,115876,C00776658,,f,236695610,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195022983,2021-04-14 13:02:38,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-DD-FB-Launch-LowC_wmnpolint-Natl-1865U-MF_a012-candidate-WindowLaunch-1200x1200-stat-Copy1,Roger,Rankin,10037 Whittlesey Dr,,Union,KY,41091,United States,Not Employed,Not Employed,pretend384968631@example.com,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_fb_202104_dd_launch,,,,,,,,,384968631,,,Example Candidate for Congress,115876,C00776658,,f,236695650,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195023042,2021-04-14 13:03:28,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Aysha,Ansari,1477 Flicker Way,,Sunnyvale,CA,94087,United States,Analyst,Google,,9144772818,f,,400284813,2021-04-18,,,Mountain View,CA,94043,United States,,,candidateweb,,,,,,,,,384968709,,,Example Candidate for Congress,115876,C00776658,,f,236695715,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023051,2021-04-14 13:03:33,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Kazi,Preyonty,3360 12th Avenue 1st Floor,,Brooklyn,NY,11218-2102,United States,Consultant,Black Diamond Advisory,pretend384968720@example.com,,f,,400284813,2021-04-18,,,Brooklyn,NY,11218,United States,,,candidatesocial,,,,,,,,,384968720,,,Example Candidate for Congress,115876,C00776658,,f,236695723,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,Discover,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195023088,2021-04-14 13:04:11,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,navbutton,Renato,de Angelis,15 Claremont Ave Apt 43,,New York,NY,10027,United States,Not Employed,Not Employed,pretend384968767@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384968767,,,Example Candidate for Congress,115876,C00776658,,f,236695767,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023268,2021-04-14 13:06:35,3,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Lisa,Williams,465 E Tremont Ave,,Bronx,NY,10457,United States,Not Employed,Not Employed,pretend384969009@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384969009,,,Example Candidate for Congress,115876,C00776658,,f,236695939,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.12,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023271,2021-04-14 13:06:36,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Phillip,Golub,220 Madison Ave #6A,,New York,NY,10016,United States,Musician,Self,pretend384969012@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384969012,,,Example Candidate for Congress,115876,C00776658,,f,236695940,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023273,2021-04-14 13:06:36,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Justice,Ukadike,5880 3rd st,,San Francisco,CA,94124,United States,analyst,self,,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384969014,,,Example Candidate for Congress,115876,C00776658,,f,236695941,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023289,2021-04-14 13:06:46,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,takeover,Phillip,Golub,220 Madison Ave #6A,,New York,NY,10016,United States,Musician,Self,pretend384969033@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,orgwebsite-202104-candidate,,,,,,,,,384969033,,,Example Candidate for Congress,115876,C00776658,,f,236695949,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,t,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023296,2021-04-14 13:06:50,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Maria,Flanders,1847 Kalorama Rd NW,,Washington DC,DC,20009,United States,Teacher,DCPS,pretend384969043@example.com,,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384969043,,,Example Candidate for Congress,115876,C00776658,,f,236695952,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195023371,2021-04-14 13:07:53,20.22,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-leftN-Launch_listr_em001,BRIAN,TATE,579 Washington Avenue,,Brooklyn,NY,11238,United States,Marketing Strategist,The Tate Group,pretend384969136@example.com,,f,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_leftn_202104_ea_launch,,,,,,,,,384969136,,,Example Candidate for Congress,115876,C00776658,,f,236696021,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.8,,,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023435,2021-04-14 13:08:42,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,ALEOGHO,AUDU,208 CHASEPARK DRIVE,,WYLIE,TX,75098,United States,Cloud Enginerr,KPMG,,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384969222,,,Example Candidate for Congress,115876,C00776658,,f,236696083,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023479,2021-04-14 13:09:12,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17193_681363_mT4Aqh,em20210414-17193,Paul,Shapiro,5504 Caprice Drive,,Austin,TX,78731,United States,University Professor,The University of Texas at Austin,,,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384969277,,,Example Candidate for Congress,115876,C00776658,,f,236696123,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023494,2021-04-14 13:09:22,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,David,Guirgis,152 Highland Ave. #2B,,Jersey City,NJ,7306,United States,Speechwriting intern,West Wing Writers,pretend384969294@example.com,9144772818,f,,400284813,2021-04-18,,,New York,NJ,10004,United States,,,candidateweb,,,,,,,,,384969294,,,Example Candidate for Congress,115876,C00776658,,f,236696139,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023493,2021-04-14 13:09:22,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Sharon,Maynard,223 Mt. Carmel Rd. Lot #214,,Lufkin,TX,75904,United States,Not Employed,Not Employed,,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384969293,,,Example Candidate for Congress,115876,C00776658,,f,236696138,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023285,2021-04-14 13:09:43,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Christopher,Wilson,5550 S Dorchester Ave #301,,Chicago,IL,60637,United States,Graduate Student,University of Chicago,,9144772818,f,,400284813,2021-04-18,,,Chicago,IL,60637,United States,,,candidatesocial,,,,,,,,,384969027,,,Example Candidate for Congress,115876,C00776658,,f,236696162,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023547,2021-04-14 13:10:14,2.7,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,takeover,Phillip,Golub,220 Madison Ave #6A,,New York,NY,10016,United States,Musician,Self,pretend384969366@example.com,,f,,400284813,2021-04-18,,,,,,,,,orgwebsite-202104-candidate,,,,,,,,,384969366,,,Example Candidate for Congress,115876,C00776658,,f,236696197,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.11,,t,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023554,2021-04-14 13:10:25,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-DD-FB-Launch-LowC_blmint-Natl-1865U-MF_a012-candidate-WindowLaunch-1200x1200-stat-Copy1,Sarah,Wallbaum,7410 Booth St,,Prairie Village,KS,66208,United States,Homebirth midwife,self,,,f,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_fb_202104_dd_launch,,,,,,,,,384969375,,,Example Candidate for Congress,115876,C00776658,,f,236696206,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023348,2021-04-14 13:10:34,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Caitlin,Morrissey,63 Winfield St,,San Francisco,CA,94110,United States,Program Manager,Google,,9144772818,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384969110,,,Example Candidate for Congress,115876,C00776658,,f,236696216,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195023570,2021-04-14 13:10:40,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Thomas,Rodewald,2648 Flair Knoll Dr.,,Atlanta,GA,30345,United States,Not Employed,Not Employed,pretend384969394@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384969394,,,Example Candidate for Congress,115876,C00776658,,f,236696226,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023626,2021-04-14 13:11:28,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-leftN-Launch_listr_em001,Stephen,Duskin,160 Shelmire Road,,Downingtown,PA,19335,United States,Not Employed,Not Employed,pretend384969469@example.com,9144772818,f,,400284813,2021-04-18,,,Downingtown,PA,19335,United States,,,ads_ms_candidate_leftn_202104_ea_launch,,,,,,,,,384969469,,,Example Candidate for Congress,115876,C00776658,,f,236696270,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023650,2021-04-14 13:11:49,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Amani,Choudhury,7727 250 Street,,Bellerose,NY,11426,United States,Physician Assistant,Statcare Urgent Care,pretend384969494@example.com,,t,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384969494,,,Example Candidate for Congress,115876,C00776658,,f,236696288,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023666,2021-04-14 13:12:03,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-leftN-Launch_listr_em001,Sarah,Canny,4 Carver St Apt 1,,Cambridge,MA,2138,United States,Consultant,Delivery Associates,pretend384969515@example.com,9144772818,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_leftn_202104_ea_launch,,,,,,,,,384969515,,,Example Candidate for Congress,115876,C00776658,,f,236696304,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195023662,2021-04-14 13:12:03,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Melissa,Munoz,3120 Texas St,,oakland,CA,94602,United States,Program Manager,Google,,9144772818,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384969511,,,Example Candidate for Congress,115876,C00776658,,f,236696303,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195023678,2021-04-14 13:12:08,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_570296_MmdRWg,em20210414-17198,Frank,Green,271 Mulberry Street Apt. 3D,,New York,NY,10012,United States,Not Employed,Not Employed,pretend384969529@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384969529,,,Example Candidate for Congress,115876,C00776658,,f,236696308,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023854,2021-04-14 13:14:36,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17199_875656_L79Sgs,em20210414-17199-el,Abdeen,Jabara,240 E Houston,,New York,NY,10002,United States,Not employed,Not employed,pretend384969757@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-2,,,,,,,,,384969757,,,Example Candidate for Congress,115876,C00776658,,f,236696475,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,t,,American Express,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023967,2021-04-14 13:16:08,500,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17199_135793_U40b4p,em20210414-17199-el,Peter,Sluka,27 W. 16th St. Apt. PHC,,New YOrk,NY,10011,United States,Attorney,Latham & Watkins LLP,pretend384969900@example.com,,f,,400284813,2021-04-18,,,,,,United States,,,org-20210414-candidate-2,,,,,,,,,384969900,,,Example Candidate for Congress,115876,C00776658,,f,236696587,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,19.75,,t,,MasterCard,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195023978,2021-04-14 13:16:11,10,unlimited,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17199_2214_4RPsw2,em20210414-other-17199,ernest,boyd,1069 Greco Avenue,,Sunnyvale,CA,94087,United States,Not Employed,Not Employed,,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-2,,,,,,,,,384969913,,,Example Candidate for Congress,115876,C00776658,,f,236696593,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,,,,,1,,,t,,,,unknown,,,,,,,,,,
AB195024006,2021-04-14 13:16:31,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Frank,Green,271 Mulberry Street Apt. 3D,,New York,NY,10012,United States,Not Employed,Not Employed,pretend384969956@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384969956,,,Example Candidate for Congress,115876,C00776658,,f,236696622,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195024009,2021-04-14 13:16:34,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17199_854837_HQ3zI6,em20210414-17199-el,Robert,Miller,81 Providence St,,Worcester,MA,1604,United States,Teacher,Worcester Academy,pretend384969959@example.com,,f,,400284813,2021-04-18,,,Worcester,MA,1604,United States,,,org-20210414-candidate-2,,,,,,,,,384969959,,,Example Candidate for Congress,115876,C00776658,,f,236696629,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,t,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
